windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,8,1.5074,1,"[""8"",""return""]","[1.325499999999991,1.4807999999988795]",0,7,7,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,15,0.9707,1,"[""1"",""5"",""return""]","[0.6320999999996246,0.8334000000003812,0.9450000000000074]",0,8,8,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,45,1.0069,1,"[""4"",""5"",""return""]","[0.7800000000000011,0.9075999999996327,0.9808000000007553]",0,9,9,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,25,1.0552,1,"[""2"",""5"",""return""]","[0.6650999999996259,0.8469000000003604,1.0334999999999894]",0,10,10,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,42,1.4224,1,"[""4"",""2"",""return""]","[1.0206999999992519,1.2083999999985053,1.3957999999988715]",0,11,11,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,14,1.1132,1,"[""1"",""4"",""return""]","[0.6384000000003738,0.9111000000014968,1.0906000000015013]",0,12,12,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,21,0.9461,1,"[""2"",""1"",""return""]","[0.7331999999992576,0.8412999999988813,0.9176999999992574]",0,13,13,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,12,0.8609,1,"[""1"",""2"",""return""]","[0.5594000000003803,0.6194000000003825,0.8335999999996346]",0,14,14,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,72,2.0829,1,"[""7"",""3"",""backspace"",""2"",""return""]","[1.152200000001116,1.4029999999999916,1.8187000000011153,1.9657000000011209,2.0602000000011174]",0,15,15,29,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,30,1.8707,1,"[""3"",""0"",""return""]","[1.4510000000000076,1.5899000000003696,1.8474999999999966]",0,16,16,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,27,1.0673,1,"[""2"",""7"",""return""]","[0.5699999999999932,0.9107000000011141,1.0429999999999922]",0,17,17,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,54,1.2222,1,"[""5"",""4"",""return""]","[0.8069000000003825,0.9295999999996241,1.1967999999988876]",0,18,18,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,4,0.7343,1,"[""4"",""return""]","[0.5805999999996345,0.7045999999996297]",0,19,19,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,24,0.9725,1,"[""2"",""4"",""return""]","[0.6166999999992555,0.7974999999999994,0.9571999999992471]",0,20,20,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,18,1.2082,1,"[""1"",""8"",""return""]","[0.6495000000000033,1.049800000000758,1.182400000000385]",0,21,21,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,81,1.0904,1,"[""8"",""1"",""return""]","[0.8142999999988803,0.9091999999992595,1.0645999999996292]",0,22,22,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,36,1.418,1,"[""3"",""6"",""return""]","[0.8539999999999992,1.2501999999992535,1.3875999999996225]",0,23,23,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,64,1.1237,1,"[""6"",""4"",""return""]","[0.8129999999999882,0.9317000000011149,1.1046000000014828]",0,24,24,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,9,1.0078,1,"[""9"",""return""]","[0.8066999999992532,0.9817999999988842]",0,25,25,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,28,1.5289,1,"[""2"",""8"",""return""]","[0.6762999999988892,1.3140000000000072,1.5090999999996342]",0,26,26,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,35,2.1852,1,"[""4"",""backspace"",""3"",""5"",""return""]","[0.840099999999623,1.2300999999996236,1.6356999999992468,2.043099999999626,2.1600999999996304]",0,27,27,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,6,0.8395,1,"[""6"",""return""]","[0.6891999999992606,0.8147999999988826]",0,28,28,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,20,1.0684,1,"[""2"",""0"",""return""]","[0.5859999999999985,0.8329000000003646,1.0409000000003772]",0,29,29,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,16,1.1238,1,"[""1"",""6"",""return""]","[0.4789999999999992,0.9266999999992578,1.0980999999996328]",0,30,30,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8233,ABC,18/10/2002,001,2023-04-08_01h17.26.949,OS3_Mult_verification,2022.2.4,Win32,146.7351431,,,54,1.054,1,"[""5"",""4"",""return""]","[0.842299999998886,0.9382999999988755,1.031299999998879]",1,0,31,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
