windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,30,3.2318,1,"[""3"",""0"",""return""]","[2.5317000000476924,2.9323999999761554,3.2011000000238425]",0,7,7,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,25,5.3975,1,"[""2"",""5"",""return""]","[4.670399999976155,5.072599999904625,5.362299999952313]",0,8,8,13,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,45,3.6814,1,"[""4"",""5"",""return""]","[3.2808999999761568,3.4635000000000105,3.6522999999523194]",0,9,9,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,16,4.2646,1,"[""1"",""6"",""return""]","[3.5800999999046326,4.037399999976159,4.229699999928485]",0,10,10,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,8,9.5121,1,"[""8"",""return""]","[8.936600000023844,9.488399999976153]",0,11,11,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,54,14.4436,1,"[""5"",""4"",""return""]","[13.992200000047688,14.169700000047683,14.410400000095365]",0,12,12,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,64,6.5635,1,"[""6"",""4"",""return""]","[4.03429999995231,6.153100000023841,6.536399999976155]",0,13,13,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,32,7.863,1,"[""3"",""2"",""return""]","[7.464100000023848,7.666600000023834,7.828299999952321]",0,14,14,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,42,4.8643,1,"[""4"",""2"",""return""]","[4.384500000000003,4.634100000023835,4.830100000023833]",0,15,15,21,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,15,14.7764,1,"[""1"",""5"",""return""]","[5.428700000047684,5.749600000023861,14.745400000095373]",0,16,16,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,20,10.9615,1,"[""2"",""0"",""return""]","[10.186999999999983,10.637,10.92559999990462]",0,17,17,10,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,9,5.614,1,"[""9"",""return""]","[5.4297000000476885,5.58680000007152]",0,18,18,3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,81,2.199,1,"[""8"",""1"",""return""]","[1.6371000000238496,1.8213000000715454,2.166100000023846]",0,19,19,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,48,3.2316,1,"[""4"",""8"",""return""]","[1.6868999999761627,2.4561000000238664,3.1991000000238614]",0,20,20,23,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,10,1.3827,1,"[""1"",""0"",""return""]","[0.6978999999761584,1.102399999976143,1.3499999999999943]",0,21,21,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,40,1.4159,1,"[""4"",""0"",""return""]","[0.7888999999761666,1.1393999999761775,1.3821000000238541]",0,22,22,20,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,63,1.5658,1,"[""6"",""3"",""return""]","[0.9647000000476851,1.336500000000001,1.5403999999761595]",0,23,23,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,36,1.8989,1,"[""3"",""6"",""return""]","[1.3808999999761795,1.7308999999761738,1.8642999999523227]",0,24,24,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,21,1.1993,1,"[""2"",""1"",""return""]","[0.8868999999761513,1.047799999952332,1.16729999995232]",0,25,25,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,12,0.9829,1,"[""1"",""2"",""return""]","[0.6994000000953804,0.7982000000477001,0.9511000000238425]",0,26,26,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,18,1.5825,1,"[""1"",""8"",""return""]","[0.658799999952322,1.434799999952304,1.5478999999761527]",0,27,27,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,27,1.4158,1,"[""2"",""7"",""return""]","[0.6862999999523254,1.2642000000476799,1.3884999999999934]",0,28,28,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,14,1.2826,1,"[""1"",""4"",""return""]","[0.7345999999046455,1.0642999999523113,1.2495000000000118]",0,29,29,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,6,1.1161,1,"[""6"",""return""]","[0.9012999999523004,1.0813999999761563]",0,30,30,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,4,1.499,1,"[""4"",""return""]","[1.3248999999761395,1.4666000000238455]",1,0,31,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8812,ABC,22/07/2004,001,2023-09-26_17h07.49.785,OS3_Mult_verification,2022.2.4,Win32,60.11783095,,,18,1.4992,1,"[""1"",""8"",""return""]","[0.6481999999284653,1.3346999999284606,1.464299999952317]",1,1,32,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
