windowSize,participant,group,DOB (DD/MM/YEAR),session,date,expName,psychopyVersion,OS,frameRate,typing_instr_resp.keys,typing_instr_resp.rt,typing_response,typing_rt,typing_score,typingSpeed_input_resp.keys,typingSpeed_input_resp.rt,typing_speed_trials.thisRepN,typing_speed_trials.thisTrialN,typing_speed_trials.thisN,typing_speed_trials.thisIndex,typing_speed_trials.ran,typing_speed_stim,typing_report_resp.keys,typing_report_resp.rt,vpt_trial_resp1.keys,vpt_trial_resp1.rt,typedResponse,fluency_rt,fluency_score,fluencyInputResp.keys,fluencyInputResp.rt,fluencyPracLoop.thisRepN,fluencyPracLoop.thisTrialN,fluencyPracLoop.thisN,fluencyPracLoop.thisIndex,fluencyPracLoop.ran,problem,answers,fluencyLoop.thisRepN,fluencyLoop.thisTrialN,fluencyLoop.thisN,fluencyLoop.thisIndex,fluencyLoop.ran,sampleAudio_resp.keys,sampleAudio_resp.rt,subjResponse,audio_rt,DS_score,inputResp.keys,inputResp.rt,audioPracticeLoop.thisRepN,audioPracticeLoop.thisTrialN,audioPracticeLoop.thisN,audioPracticeLoop.thisIndex,audioPracticeLoop.ran,digitSpan,digits_audioStim,soundsFile,typeDS,audioTrials_Loop.thisRepN,audioTrials_Loop.thisTrialN,audioTrials_Loop.thisN,audioTrials_Loop.thisIndex,audioTrials_Loop.ran,audioBlocks_loop.thisRepN,audioBlocks_loop.thisTrialN,audioBlocks_loop.thisN,audioBlocks_loop.thisIndex,audioBlocks_loop.ran,ConditionFile,digitSpanTask_loop.thisRepN,digitSpanTask_loop.thisTrialN,digitSpanTask_loop.thisN,digitSpanTask_loop.thisIndex,digitSpanTask_loop.ran,dsFile,TASK_C.thisRepN,TASK_C.thisTrialN,TASK_C.thisN,TASK_C.thisIndex,TASK_C.ran,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,controlTaskOrder.ran,nRepsTask1,nRepsTask2,nRepsTask3,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopPracLoop.thisRepN,stroopPracLoop.thisTrialN,stroopPracLoop.thisN,stroopPracLoop.thisIndex,stroopPracLoop.ran,stroopCond,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,stroopLoop.thisRepN,stroopLoop.thisTrialN,stroopLoop.thisN,stroopLoop.thisIndex,stroopLoop.ran,stroopBlocks.thisRepN,stroopBlocks.thisTrialN,stroopBlocks.thisN,stroopBlocks.thisIndex,stroopBlocks.ran,stroop_condition,stroop_pracFile,ActionInst,instrImage,TASK_A.thisRepN,TASK_A.thisTrialN,TASK_A.thisN,TASK_A.thisIndex,TASK_A.ran,vptCorrect,vpt_rt,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,vptPracticeLoop.thisRepN,vptPracticeLoop.thisTrialN,vptPracticeLoop.thisN,vptPracticeLoop.thisIndex,vptPracticeLoop.ran,trialType,tiles,rows,cols,vptTrialLoop.thisRepN,vptTrialLoop.thisTrialN,vptTrialLoop.thisN,vptTrialLoop.thisIndex,vptTrialLoop.ran,noOfBlocks,TASK_B.thisRepN,TASK_B.thisTrialN,TASK_B.thisN,TASK_B.thisIndex,TASK_B.ran,veriStim_resp.keys,veriStim_resp.corr,veriStim_resp.rt,verificationPracLoop.thisRepN,verificationPracLoop.thisTrialN,verificationPracLoop.thisN,verificationPracLoop.thisIndex,verificationPracLoop.ran,mult_problem,mult_answer,mult_type,error_distance,interferenceScore,problemType,interferenceLevel,problemSize,img_leftButton,img_rightButton,veriLoop.thisRepN,veriLoop.thisTrialN,veriLoop.thisN,veriLoop.thisIndex,veriLoop.ran,veriBlock.thisRepN,veriBlock.thisTrialN,veriBlock.thisN,veriBlock.thisIndex,veriBlock.ran,verificationFiles,end_resp.keys,end_resp.rt
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,4,0.833,1,"[""4"",""return""]","[0.6999999999999993,0.7940000000000005]",0,7,7,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,24,1.183,1,"[""2"",""4"",""return""]","[0.8829999999999991,1.0620000000000012,1.1479999999999997]",0,8,8,12,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,35,0.999,1,"[""3"",""5"",""return""]","[0.6409999999999982,0.7429999999999986,0.9639999999999986]",0,9,9,18,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,14,0.966,1,"[""1"",""4"",""return""]","[0.6439999999999984,0.8440000000000012,0.929000000000002]",0,10,10,6,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,10,0.917,1,"[""1"",""0"",""return""]","[0.4969999999999999,0.6479999999999997,0.8800000000000026]",0,11,11,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,48,1.216,1,"[""4"",""8"",""return""]","[0.8439999999999976,0.9469999999999992,1.176999999999996]",0,12,12,23,1,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,16,1.099,1,"[""1"",""6"",""return""]","[0.5290000000000035,0.9480000000000075,1.0620000000000047]",0,13,13,8,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,64,1.483,1,"[""6"",""4"",""return""]","[0.9100000000000037,1.3430000000000035,1.4440000000000026]",0,14,14,28,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,6,1.316,1,"[""6"",""return""]","[0.7620000000000005,1.277000000000001]",0,15,15,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,63,1.116,1,"[""6"",""3"",""return""]","[0.695999999999998,0.9799999999999969,1.0850000000000009]",0,16,16,27,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,32,1.433,1,"[""4"",""backspace"",""3"",""2"",""return""]","[0.6839999999999975,1.0479999999999947,1.1609999999999943,1.3119999999999976,1.401999999999994]",0,17,17,17,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,12,0.85,1,"[""1"",""2"",""return""]","[0.5609999999999999,0.7339999999999947,0.8119999999999976]",0,18,18,5,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,21,0.966,1,"[""2"",""1"",""return""]","[0.6769999999999996,0.8329999999999984,0.9329999999999998]",0,19,19,11,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,28,1.099,1,"[""2"",""8"",""return""]","[0.7100000000000009,0.8429999999999964,1.0600000000000023]",0,20,20,15,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,18,0.999,1,"[""1"",""8"",""return""]","[0.6099999999999994,0.7469999999999999,0.9600000000000009]",0,21,21,9,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,15,1.417,1,"[""1"",""6"",""backspace"",""5"",""return""]","[0.6289999999999978,0.7790000000000035,1.131999999999998,1.2180000000000035,1.3789999999999978]",0,22,22,7,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,8,1.016,1,"[""8"",""return""]","[0.7600000000000051,0.9770000000000039]",0,23,23,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,45,1.133,1,"[""4"",""5"",""return""]","[0.759999999999998,0.8440000000000012,1.0989999999999966]",0,24,24,22,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,72,1.1,1,"[""7"",""2"",""return""]","[0.8109999999999999,0.9110000000000014,1.061]",0,25,25,29,1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,81,0.949,1,"[""8"",""1"",""return""]","[0.6630000000000038,0.7449999999999974,0.9110000000000014]",0,26,26,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,54,1.199,1,"[""5"",""4"",""return""]","[0.865000000000002,1.0290000000000035,1.1640000000000015]",0,27,27,25,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,36,1.084,1,"[""3"",""6"",""return""]","[0.7340000000000018,0.8010000000000019,1.0459999999999994]",0,28,28,19,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,30,1.084,1,"[""3"",""0"",""return""]","[0.6439999999999984,0.8119999999999976,1.0449999999999946]",0,29,29,16,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,27,1.449,1,"[""2"",""7"",""return""]","[1.0949999999999989,1.1600000000000037,1.4110000000000014]",0,30,30,14,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,6,1.116,1,"[""6"",""return""]","[0.847999999999999,1.080999999999996]",1,0,31,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8767,CAB,20/05/2004,001,2023-09-26_17h35.11.076,OS3_Mult_verification,2022.2.4,MacIntel,20,,,81,0.9,1,"[""8"",""1"",""return""]","[0.6319999999999979,0.6950000000000003,0.8649999999999949]",1,1,32,30,1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
